house_no,street,city,state,zip_raw,zip_clean
3591,BAINBRIDGE AVENUE,BRONX,NY,104670000,10467
1750,GRAND CONCOURSE,BRONX,NY,104570000,10457
1750,GRAND CONCOURSE,BRONX,NY,104570000,10457
3595,BAINBRIDGE AVENUE,BRONX,NY,104670000,10467
2181,BARNES AVENUE,BRONX,NY,104620000,10462
2095,CRUGER AVENUE,BRONX,NY,104620000,10462
2095,CRUGER AVENUE,BRONX,NY,104620000,10462
2255,CRUGER AVENUE,BRONX,NY,104670000,10467
2162,VALENTINE AVENUE,BRONX,NY,104570000,10457
306,EAST 180TH STREET,BRONX,NY,104570000,10457
3006,BUHRE AVENUE,BRONX,NY,104670000,10467
2084,BRONX PARK EAST,BRONX,NY,104620000,10462
2765,MATTHEWS AVENUE,BRONX,NY,104670000,10467
2118,WALLACE AVENUE,BRONX,NY,104620000,10462
2120,WALLACE AVENUE,BRONX,NY,104620000,10462
2356,LORILLARD PLACE,BRONX,NY,104580000,10458
2356,LORILLARD PLACE,BRONX,NY,104580000,10458
333,EAST 181ST STREET,BRONX,NY,104570000,10457
2000,VALENTINE AVENUE,BRONX,NY,104570000,10457
2000,VALENTINE AVENUE,BRONX,NY,104570000,10457
2475,SOUTHERN BLVD,BRONX,NY,104580000,10458
2475,SOUTHERN BLVD,BRONX,NY,104580000,10458
2475,SOUTHERN BLVD,BRONX,NY,104580000,10458
2475,SOUTHERN BLVD,BRONX,NY,104580000,10458
2300,SEDGWICK AVENUE,BRONX,NY,104680000,10468
2084,BRONX PARK EAST,BRONX,NY,104620000,10462
2086,BRONX PARK EAST,BRONX,NY,104620000,10462
340,EAST 184TH STREET,BRONX,NY,104580000,10458
266,EAST 165TH STREET,BRONX,NY,104560000,10456
2131,WALLACE AVENUE,BRONX,NY,104620000,10462
2132,WALLACE AVENUE,BRONX,NY,104620000,10462
655,FOX STREET,BRONX,NY,104550000,10455
655,FOX STREET,BRONX,NY,104550000,10455
712,FOX STREET,BRONX,NY,104550000,10455
712,FOX STREET,BRONX,NY,104550000,10455
712,FOX STREET,BRONX,NY,104550000,10455
737,SOUTHERN BLVD,BRONX,NY,104550000,10455
784,FOX STREET,BRONX,NY,104550000,10455
774,FOX STREET,BRONX,NY,104550000,10455
737,SOUTHERN BLVD,BRONX,NY,104550000,10455
545,WEST 236TH STREET,BRONX,NY,104630000,10463
1131,MORRIS AVENUE,BRONX,NY,104660000,10466
511,WEST 235TH STREET,BRONX,NY,104630000,10463
443,CYRUS PLACE,BRONX,NY,104580000,10458
4298,PARK AVENUE,BRONX,NY,104570000,10457
922,ELSMERE PLACE,BRONX,NY,104600000,10460
2523,UNIVERSITY AVENUE,BRONX,NY,104680000,10468
1937 -,39 DALY AVENUE,BRONX,NY,104600000,10460
3136,GODWIN TERRACE,BRONX,NY,104630000,10463
2980,VALENTINE AVENUE,BRONX,NY,104580000,10458
645,EAST 224TH STREET,BRONX,NY,104660000,10466
300,RESERVOIR PLACE,BRONX,NY,104670000,10467
1669,GRAND AVENUE,BRONX,NY,104530000,10453
2275,MORRIS AVENUE,BRONX,NY,104530000,10453
1501,UNDERCLIFF AVE,BRONX,NY,104530000,10453
1412,FTELEY AVENUE,BRONX,NY,104720000,10472
214,EAST 163RD STREET,BRONX,NY,104510000,10451
253,EAST KINGSBRIDGE ROAD,BRONX,NY,104580000,10458
1200,COLLEGE AVENUE,BRONX,NY,104560000,10456
275,EAST GUNHILL ROAD,BRONX,NY,104670000,10467
1840,PHELAN PLACE,BRONX,NY,104530000,10453
1465A,FLATBUSH AVENUE,BROOKLYN,NY,112100000,11210
916,KELLY ST,BRONX,NY,104590000,10459
779,CONCOURSE VILLAGE EAST,BRONX,NY,104510000,10451
780,CONCOURSE VILLAGE WEST,BRONX,NY,104510000,10451
2600,CRESTON AVE,BRONX,NY,104680000,10468
2250,HAVILAND AVE,BRONX,NY,104620000,10462
1121,MORRISON AVE,BRONX,NY,104720000,10472
140,ALCOTT PLACE,BRONX,NY,104750000,10475
1491,WEST AVENUE,BRONX,NY,104620000,10462
1329,COMMONWEALTH AVE,BRONX,NY,104720000,10472
740,NEREID AVENUE,BRONX,NY,104660000,10466
1378,SHAKESPEARE AVE,BRONX,NY,104520000,10452
160 W,KINGSBRIDGE ROAD,BRONX,NY,104630000,10463
1131-,1133 OGDEN AVE,BRONX,NY,104520000,10452
1131-,1133 OGDEN AVENUE,BRONX,NY,104520000,10452
240,MORRISON AVENUE,BRONX,NY,104720000,10472
395,EAST 151ST STREET,BRONX,NY,104550000,10455
2300,BATHGATE AVENUE,BRONX,NY,104580000,10458
1512,GILLESPIE AVENUE,BRONX,NY,104610000,10461
173-,175 EAST 151ST STREET,BRONX,NY,104510000,10451
1479,HOE AVE,BRONX,NY,104600000,10460
1730,MULFORD AVE,BRONX,NY,104610000,10461
2550,STEDMAN PLACE,BRONX,NY,104690000,10469
2414,TIEBOUT AVE,BRONX,NY,104580000,10458
1139,TIFFANY ST,BRONX,NY,104590000,10459
1138,229TH DRIVE SOUTH,BRONX,NY,104660000,10466
1160,229TH DRIVE SOUTH,BRONX,NY,104660000,10466
3885,BAYCHESTER AVENUE,BRONX,NY,104660000,10466
1173,229TH DRIVE NORTH,BRONX,NY,104660000,10466
1149,229TH DRIVE NORTH,BRONX,NY,104660000,10466
461,E 136 STREET,BRONX,NY,104540000,10454
1006,GERARD AVENUE,BRONX,NY,104520000,10452
645,WESTCHESTER AVE,BRONX,NY,104550000,10455
250,BROADWAY,NEW YORK,NY,100070000,10007
2757,CLAFFLIN AVE,BRONX,NY,104680000,10468
250,BROADWAY,NEW YORK,NY,100070000,10007
250,BROADWAY,NEW YORK,NY,100070000,10007
2106,CROTONA AVE,BRONX,NY,104580000,10458
250,BROADWAY,NEW YORK,NY,100070000,10007
250,BROADWAY,NEW YORK,NY,100070000,10007
461,EAST 136 STREET,BRONX,NY,104540000,10454
250,BROADWAY,NEW YORK,NY,100070000,10007
1504,SHERIDAN AVENUE,BRONX,NY,104570000,10457
152,EAST 171ST STREET,BRONX,NY,104520000,10452
1071,TINTON AVENUE,BRONX,NY,104560000,10456
335,FRANKLIN AVENUE,BROOKLYN,NY,112380000,11238
200,MARCY PLACE,BRONX,NY,104560000,10456
2137,GLEBE AVENUE,BRONX,NY,104620000,10462
156,WILLIAM STREET,NEW YORK,NY,100380000,10038
480,EAST 176TH STREET,BRONX,NY,104570000,10457
480,EAST 176TH STREET,BRONX,NY,104570000,10457
480,EAST 176TH STREET,BRONX,NY,104570000,10457
480,EAST 176TH STREET,BRONX,NY,104570000,10457
57,WEST 38TH STREET,BRONX,NY,100080000,10008
480,EAST 176TH STREET,BRONX,NY,104570000,10457
480,EAST 176TH STREET,BRONX,NY,104570000,10457
480,EAST 176TH STREET,BRONX,NY,104570000,10457
480,EAST 176TH STREET,BRONX,NY,104570000,10457
87-14,116TH STREET,RICHMOND HILL,NY,114180000,11418
480,EAST 176TH STREET,BRONX,NY,104570000,10457
480,EAST 176TH STREET,BRONX,NY,104570000,10457
3857,THIRD AVENUE,BRONX,NY,104570000,10457
225,EAST 149TH STREET,BRONX,NY,104510000,10451
340,WEST 84TH STREET,NEW YORK,NY,100240000,10024
225,EAST 149TH STREET,BRONX,NY,104510000,10451
225,EAST 149TH STREET,BRONX,NY,104510000,10451
245,EAST 149TH STREET,BRONX,NY,104510000,10451
1725 -,1727 FULTON AVENUE,BRONX,NY,104570000,10457
1779,FULTON AVENUE,BRONX,NY,104570000,10457
315,MADISON AVENUE,NEW YORK,NY,100170000,10017
1779,FULTON AVENUE,BRONX,NY,104570000,10457
1771,FULTON AVENUE,BRONX,NY,104570000,10457
1767,FULTON AVENUE,BRONX,NY,104570000,10457
1767,FULTON AVENUE,BRONX,NY,104570000,10457
1763,FULTON AVENUE,BRONX,NY,104570000,10457
3416,THIRD AVENUE,BRONX,NY,104560000,10456
199,LEE AVENUE,BROOKLYN,NY,112110000,11211
1036,INTERVALE AVENUE,BRONX,NY,104590000,10459
5676,RIVERDALE AVENUE,BRONX,NY,104710000,10471
1329A,NORTH AVENUE,NEW ROCHELLE,NY,108040000,10804
60,CUTTERMILL RD,GREAT NECK,NY,112010000,11201
303,BEVERLY ROAD,BROOKLYN,NY,112180000,11218
2000,EAST TREMONT AVE,BRONX,NY,104620000,10462
1036,INTERVALE AVENUE,BRONX,NY,104590000,10459
2772,VALENTINE AVENUE,BRONX,NY,104580000,10458
2772,VALENTINE AVENUE,BRONX,NY,104580000,10458
2707,BRIGGS AVENUE,BRONX,NY,104580000,10458
2707,BRIGGS AVENUE,BRONX,NY,104580000,10458
1825,PAUL DINGAVE AVE,BRONX,NY,104620000,10462
2176,TIEBOUT AVENUE,BRONX,NY,104570000,10457
1564,TAYLOR AVENUE,BRONX,NY,104600000,10460
724 E,225TH ST,BRONX,NY,104660000,10466
1404,NOBLE AVENUE,BRONX,NY,104720000,10472
1404,NOBLE AVENUE,BRONX,NY,104720000,10472
41,WEST 184TH STREET,BRONX,NY,104680000,10468
540,EAST 169TH STREET,BRONX,NY,104560000,10456
888,GRAND CONCOURSE,BRONX,NY,104510000,10451
1977,BIRCHALL AVENUE,BRONX,NY,104620000,10462
888,GRAND CONCOURSE,BRONX,NY,104510000,10451
888,GRAND CONCOURSE,BRONX,NY,104510000,10451
888,GRAND CONCOURSE,BRONX,NY,104510000,10451
888,GRAND CONCOURSE,BRONX,NY,104510000,10451
2515,UNIVERSITY AVENUE,BRONX,NY,104680000,10468
2828,VALENTINE AVENUE,BRONX,NY,104580000,10458
2828,VALENTINE AVENUE,BRONX,NY,104580000,10458
2828,VALENTINE AVENUE,BRONX,NY,104580000,10458
2885,VALENTINE AVENUE,BRONX,NY,104580000,10458
2885,VALENTINE AVENUE,BRONX,NY,104580000,10458
2885,VALENTINE AVENUE,BRONX,NY,104580000,10458
2885,VALENTINE AVENUE,BRONX,NY,104580000,10458
2885,VALENTINE AVENUE,BRONX,NY,104580000,10458
2885,VALENTINE AVENUE,BRONX,NY,104580000,10458
1081,SHERIDAN AVENUE,BRONX,NY,104560000,10456
2885,VALENTINE AVENUE,BRONX,NY,104580000,10458
1158,BOYNTON AVENUE,BRONX,NY,104720000,10472
1158,BOYNTON AVENUE,BRONX,NY,104720000,10472
505,EAST 178TH STREET,BRONX,NY,104570000,10457
1515,SELWYN AVENUE,BRONX,NY,104570000,10457
1192-,"94-96 NELSON AVE,",BRONX,NY,104520000,10452
1955,SEDGWICK AVENUE,BRONX,NY,104530000,10453
1955,SEDGWICK AVENUE,BRONX,NY,104530000,10453
1955,SEDGWICK AVENUE,BRONX,NY,104530000,10453
2444,DEVOE TERRACE,BRONX,NY,104680000,10468
2080,GRAND AVENUE,BRONX,NY,104530000,10453
2180,BRONX PARK EAST,BRONX,NY,104620000,10462
3530,ROCHAMBEAU AVENUE,BRONX,NY,104670000,10467
2074,VYSE AVENUE,BRONX,NY,104600000,10460
314,EAST 196TH STREET,BRONX,NY,104580000,10458
353,EAST 138 STREET,BRONX,NY,104540000,10454
387,EAST 152 STREET,BRONX,NY,104550000,10455
1043,TELLER AVENUE,BRONX,NY,104560000,10456
496,EAST 189 STREET,BRONX,NY,104580000,10458
782,PELHAM PARKWAY SO.,BRONX,NY,104620000,10462
230,EAST 196 STREET,BRONX,NY,104580000,10458
672 -,674 E. 136TH STREET,BRONX,NY,104540000,10454
672 -,674 E. 136TH STREET,BRONX,NY,104540000,10454
672 -,674 E. 136TH STREET,BRONX,NY,104540000,10454
315,EAST 196 STREET,BRONX,NY,104580000,10458
672 -,674 E. 136TH STREET,BRONX,NY,104540000,10454
672 -,674 E. 136TH STREET,BRONX,NY,104540000,10454
920,EAST 256 STREET,BRONX,NY,104660000,10466
672 -,674 E. 136TH STREET,BRONX,NY,104540000,10454
744,EAST TREMONT AVENUE,BRONX,NY,104570000,10457
1210,ELDER AVENUE,BRONX,NY,104720000,10472
1314,ELDER AVENUE,BRONX,NY,104720000,10472
836,FAILE STREET,BRONX,NY,104740000,10474
868,FAILE STREET,BRONX,NY,104740000,10474
1663,GARFIELD STREET,BRONX,NY,104600000,10460
1155,GERARD AVENUE,BRONX,NY,104520000,10452
587 -,597 EAST 139TH STREET,BRONX,NY,104540000,10454
587 -,597 EAST 139TH STREET,BRONX,NY,104540000,10454
1420,GRAND CONCOURSE,BRONX,NY,104560000,10456
1791,GRAND CONCOURSE,BRONX,NY,104530000,10453
587 -,597 EAST 139TH STREET,BRONX,NY,104540000,10454
587 -,597 EAST 139TH STREET,BRONX,NY,104540000,10454
774,GRAND CONCOURSE,BRONX,NY,104510000,10451
2075,HAVILAND AVENUE,BRONX,NY,104720000,10472
2112,HONEYWELL AVENUE,BRONX,NY,104600000,10460
887,HUNTS POINT AVENUE,BRONX,NY,104740000,10474
440,JACKSON AVENUE,BRONX,NY,104550000,10455
1001,JEROME AVENUE,BRONX,NY,104520000,10452
1005,JEROME AVENUE,BRONX,NY,104520000,10452
2800,JEROME AVENUE,BRONX,NY,104680000,10468
2280,LORING PLACE NORTH,BRONX,NY,104680000,10468
1801,MARMION AVENUE,BRONX,NY,104600000,10460
1925,MONTEREY AVENUE,BRONX,NY,104570000,10457
2541,OLINVILLE AVENUE,BRONX,NY,104670000,10467
3158,PERRY AVENUE,BRONX,NY,104670000,10467
1439,PROSPECT AVENUE,BRONX,NY,104560000,10456
2000,PROSPECT AVENUE,BRONX,NY,104570000,10457
3554,ROCHAMBEAU AVENUE,BRONX,NY,104670000,10467
2285,SEDGWICK AVENUE,BRONX,NY,104680000,10468
1291,SHERIDAN AVENUE,BRONX,NY,104560000,10456
1310,SHERIDAN AVENUE,BRONX,NY,104560000,10456
1357,SOUTHERN BOULEVARD,BRONX,NY,104590000,10459
587 -,597 EAST 139TH STREET,BRONX,NY,104540000,10454
720,ST. MARYS STREET,BRONX,NY,104540000,10454
587 -,597 EAST 139TH STREET,BRONX,NY,104540000,10454
1487,TELLER AVENUE,BRONX,NY,104570000,10457
587 -,597 EAST 139TH STREET,BRONX,NY,104540000,10454
623,EAST 179TH STREET,BRONX,NY,104570000,10457
600,TIMPSON PLACE,BRONX,NY,104550000,10455
2853,WEBB AVENUE,BRONX,NY,104680000,10468
1585,WASHINGTON AVENUE,BRONX,NY,104570000,10457
209,EAST 165TH STREET,BRONX,NY,104560000,10456
4118,CARPENTER AVENUE,BRONX,NY,104660000,10466
3521,DEKALB AVENUE,BRONX,NY,104670000,10467
2851,WEBB AVENUE,BRONX,NY,104680000,10468
505,WILCOX AVE,BRONX,NY,104650000,10465
2850,CLAFLIN AVENUE,BRONX,NY,104680000,10468
3216,YATES AVE,BRONX,NY,104690000,10469
1890,CROTONA PARKWAY,BRONX,NY,104600000,10460
745,EAST 223RD STREET,BRONX,NY,104660000,10466
1152,SHERIDAN AVENUE,BRONX,NY,104560000,10456
3216,YATES AVE,BRONX,NY,104690000,10469
1152,SHERIDAN AVENUE,BRONX,NY,104560000,10456
1824,WEEKS AVENUE,BRONX,NY,104570000,10457
654,EAST 224TH STREET,BRONX,NY,104660000,10466
1152,SHERIDAN AVENUE,BRONX,NY,104560000,10456
155,WEST 162 STREET,BRONX,NY,104520000,10452
1152,SHERIDAN AVENUE,BRONX,NY,104560000,10456
74,WEST 165 STREET,BRONX,NY,104520000,10452
3063,GODWIN TERRACE,BRONX,NY,104630000,10463
3544,DEKALB AVENUE,BRONX,NY,104670000,10467
132,WEST 169 STREET,BRONX,NY,104520000,10452
1990,ELLIS AVENUE,BRONX,NY,104720000,10472
20,WEST 190 STREET,BRONX,NY,104680000,10468
1990,ELLIS AVENUE,BRONX,NY,104720000,10472
395,OLIVER PLACE,BRONX,NY,104580000,10458
2230,GRAND CONCOURSE,BRONX,NY,104570000,10457
2810,MORRIS AVENUE,BRONX,NY,104680000,10468
265,EAST 201ST STREET,BRONX,NY,104580000,10458
3315,HULL AVENUE,BRONX,NY,104670000,10467
1501,UNDERCLIFF AVE,BRONX,NY,104530000,10453
1709,BOSTON ROAD,BRONX,NY,104600000,10460
1055,SHERMAN AVENUE,BRONX,NY,104560000,10456
1320,SHERIDAN AVENUE,BRONX,NY,104560000,10456
1320,SHERIDAN AVENUE,BRONX,NY,104560000,10456
1315,SHERIDAN AVENUE,BRONX,NY,104560000,10456
1315,SHERIDAN AVENUE,BRONX,NY,104560000,10456
2358,WEBSTER AVENUE,BRONX,NY,104580000,10458
396,EAST 199TH STREET,BRONX,NY,104580000,10458
1764,WEEKS AVENUE,BRONX,NY,104570000,10457
1189,SHERIDAN AVENUE,BRONX,NY,104560000,10456
1181,TINTON AVENUE,BRONX,NY,104560000,10456
1245,BOSTON ROAD,BRONX,NY,104560000,10456
1245,BOSTON ROAD,BRONX,NY,104560000,10456
1227,BOSTON ROAD,BRONX,NY,104560000,10456
1234,BOSTON ROAD,BRONX,NY,104560000,10456
2015,GRAND AVE,BRONX,NY,104530000,10453
2489,TIEBOUT AVENUE,BRONX,NY,104580000,10458
3510,DECATUR AVENUE,BRONX,NY,104670000,10467
1121,ELDER AVENUE,BRONX,NY,104720000,10472
1809,ARCHER STREET,BRONX,NY,104600000,10460
1807,ARCHER STREET,BRONX,NY,104600000,10460
1117,MANOR AVENUE,BRONX,NY,104720000,10472
1455,TOWNSEND AVENUE,BRONX,NY,104520000,10452
1346,MORRIS AVENUE,BRONX,NY,104560000,10456
1365,FINDLAY AVENUE,BRONX,NY,104560000,10456
1405,COLLEGE AVENUE,BRONX,NY,104560000,10456
1405,COLLEGE AVENUE,BRONX,NY,104560000,10456
555,CAULDWELL AVENUE,BRONX,NY,104550000,10455
2243,RYER AVENUE,BRONX,NY,104570000,10457
681 E,224TH ST,BRONX,NY,104660000,10466
1455,TOWNSEND AVENUE,BRONX,NY,104520000,10452
1644,ANTHONY AVENUE,BRONX,NY,104570000,10457
2265,DAVIDSON AVENUE,BRONX,NY,104530000,10453
2656,DECATUR AVENUE,BRONX,NY,104580000,10458
1085,GERARD AVENUE,BRONX,NY,104520000,10452
1320,SHERIDAN AVENUE,BRONX,NY,104560000,10456
1785,TOWNSEND AVENUE,BRONX,NY,104530000,10453
1082,GERARD AVENUE,BRONX,NY,104520000,10452
2270 -,72 ANDREWS AVENUE,BRONX,NY,104680000,10468
111,FATHER ZEISER PLACE,BRONX,NY,104680000,10468
620,TRINITY AVENUE,BRONX,NY,104550000,10455
1240,WALTON AVENUE,BRONX,NY,104520000,10452
1240,WALTON AVENUE,BRONX,NY,104520000,10452
830 -,850 STEBBINS AVENUE,BRONX,NY,104590000,10459
1130,ANDERSON AVENUE,BRONX,NY,104520000,10452
950,WOODYCREST AVENUE,BRONX,NY,104520000,10452
1318,VREELAND AVENUE,BRONX,NY,104610000,10461
2891,VALENTINE AVENUE,BRONX,NY,104580000,10458
1265,WALTON AVENUE,BRONX,NY,104520000,10452
563,ST LAWRENCE AVENUE,BRONX,NY,104730000,10473
1265,WALTON AVENUE,BRONX,NY,104520000,10452
1114,ST LAWRENCE AVENUE,BRONX,NY,104720000,10472
1265,WALTON AVENUE,BRONX,NY,104520000,10452
356,SOUNDVIEW AVENUE,BRONX,NY,104730000,10473
1630,MACOMBS ROAD,BRONX,NY,104530000,10453
1136,SHERMAN AVENUE,BRONX,NY,104560000,10456
1630,MACOMBS ROAD,BRONX,NY,104530000,10453
1289,SHAKESPEARE AVENUE,BRONX,NY,104520000,10452
1988,NEWBOLD AVENUE,BRONX,NY,104720000,10472
1350,PROSPECT AVENUE,BRONX,NY,104590000,10459
1478,BEACH AVENUE,BRONX,NY,104600000,10460
1738,POPHAM AVENUE,BRONX,NY,104530000,10453
392,OLIVER PLACE,BRONX,NY,104580000,10458
3043,PAULDING AVENUE,BRONX,NY,104690000,10469
400,EAST 199TH STREET,BRONX,NY,104580000,10458
1467,OAKLEY STREET,BRONX,NY,104690000,10469
400,EAST 199TH STREET,BRONX,NY,104580000,10458
2258,NEWBOLD AVENUE,BRONX,NY,104620000,10462
2015,UNIVERSITY AVENUE,BRONX,NY,104530000,10453
1667,NELSON AVENUE,BRONX,NY,104530000,10453
55,MOSHOLU PKWY NO.,BRONX,NY,104670000,10467
20,MT HOPE PLACE,BRONX,NY,104530000,10453
1941,MONTEREY AVENUE,BRONX,NY,104570000,10457
3447,DEKALB AVENUE,BRONX,NY,104670000,10467
1337,FRONT BEACH AVENUE,BRONX,NY,104720000,10472
3504,ROCHAMBEAU AVENUE,BRONX,NY,104670000,10467
866,ELSMERE PLACE,BRONX,NY,104600000,10460
2431,CROTONA AVENUE,BRONX,NY,104580000,10458
1121,ELDER AVENUE,BRONX,NY,104720000,10472
2886,BRIGGS AVENUE,BRONX,NY,104580000,10458
718,EAST 217 STREET,BRONX,NY,104670000,10467
2816,JEROME AVENUE,BRONX,NY,104680000,10468
728,EAST 187 STREET,BRONX,NY,104580000,10458
620,TRINITY AVENUE,BRONX,NY,104550000,10455
1006,DR M L KING JR BLVD,BRONX,NY,104520000,10452
571,EAST 170TH STREET,BRONX,NY,104560000,10456
2860,BUHRE AVENUE,BRONX,NY,104610000,10461
3459,EASTCHESTER ROAD,BRONX,NY,104690000,10469
3463,EASTCHESTER ROAD,BRONX,NY,104690000,10469
1473,BRYANT AVENUE,BRONX,NY,104600000,10460
1120,BRYANT AVENUE,BRONX,NY,104590000,10459
282,BROOK AVENUE,BRONX,NY,104540000,10454
1221,BROOK AVENUE,BRONX,NY,104560000,10456
3830,BRONX BOULEVARD,BRONX,NY,104670000,10467
2779,BRIGGS AVENUE,BRONX,NY,104580000,10458
2550,BRIGGS AVENUE,BRONX,NY,104580000,10458
1216,BOSTON ROAD,BRONX,NY,104560000,10456
1133,BOSTON ROAD,BRONX,NY,104560000,10456
2409,BEAUMONT AVENUE,BRONX,NY,104580000,10458
3467,EASTCHESTER ROAD,BRONX,NY,104690000,10469
3485,EASTCHESTER ROAD,BRONX,NY,104690000,10469
1526,BEACH AVENUE,BRONX,NY,104600000,10460
3446,CORSA AVENUE,BRONX,NY,104690000,10469
637,BARRETTO STREET,BRONX,NY,104740000,10474
3452,CORSA AVENUE,BRONX,NY,104690000,10469
3057,BAILEY AVENUE,BRONX,NY,104630000,10463
3452,CORSA AVENUE,BRONX,NY,104690000,10469
2074,ARTHUR AVENUE,BRONX,NY,104570000,10457
3482,CORSA AVENUE,BRONX,NY,104690000,10469
3484,CORSA AVENUE,BRONX,NY,104690000,10469
3444,FENTON AVENUE,BRONX,NY,104690000,10469
1884,ARTHUR AVENUE,BRONX,NY,104570000,10457
3458,FENTON AVENUE,BRONX,NY,104690000,10469
3458,FENTON AVENUE,BRONX,NY,104690000,10469
2285,ANDREWS AVENUE NORTH,BRONX,NY,104680000,10468
3458,FENTON AVENUE,BRONX,NY,104690000,10469
1025,ALDUS STREET,BRONX,NY,104590000,10459
3451,SEYMOUR AVENUE,BRONX,NY,104690000,10469
3004,ALBANY CRESCENT,BRONX,NY,104630000,10463
3479,SEYMOUR AVENUE,BRONX,NY,104690000,10469
2200,ADAMS PLACE,BRONX,NY,104570000,10457
3494,SEYMOUR AVENUE,BRONX,NY,104690000,10469
3466,FISH AVENUE,BRONX,NY,104690000,10469
3484,FISH AVENUE,BRONX,NY,104690000,10469
3488,WILSON AVENUE,BRONX,NY,104690000,10469
680,EAST 140TH STREET,BRONX,NY,104540000,10454
1056,SHERIDAN AVENUE,BRONX,NY,104560000,10456
355,EAST 187TH STREET,BRONX,NY,104580000,10458
355,EAST 187TH STREET,BRONX,NY,104580000,10458
1060,SHERIDAN AVENUE,BRONX,NY,104560000,10456
3771,WILLETT AVENUE,BRONX,NY,104690000,10469
2558,CRESTON AVENUE,BRONX,NY,104680000,10468
2264,GRAND AVENUE,BRONX,NY,104530000,10453
273,EAST 176TH STREET,BRONX,NY,104570000,10457
1777,GRAND CONCOURSE,BRONX,NY,104530000,10453
937,WESTCHESTER AVE,BRONX,NY,104590000,10459
2079 -,2085 MORRIS AVE,BRONX,NY,104530000,10453
2170,UNIVERSITY AVENUE,BRONX,NY,104530000,10453
1456,LELAND AVE,BRONX,NY,104600000,10460
1660,WILLIAMSBRIDGE ROAD,BRONX,NY,104610000,10461
3410,KINGSBRIDGE AVENUE,BRONX,NY,104630000,10463
1334,LOUIS NINE BLVD,BRONX,NY,104590000,10459
1334,LOUIS NINE BLVD,BRONX,NY,104590000,10459
1334,LOUIS NINE BLVD,BRONX,NY,104590000,10459
2727,DECATUR AVENUE,BRONX,NY,104580000,10458
2363,LYON AVENUE,BRONX,NY,104620000,10462
108,EAST CLARKE PLACE,BRONX,NY,104520000,10452
2732,MARION AVENUE,BRONX,NY,104580000,10458
108,EAST CLARKE PLACE,BRONX,NY,104520000,10452
1685,TOPPING AVENUE,BRONX,NY,104570000,10457
108,EAST CLARKE PLACE,BRONX,NY,104520000,10452
108,EAST CLARKE PLACE,BRONX,NY,104520000,10452
108,EAST CLARKE PLACE,BRONX,NY,104520000,10452
108,EAST CLARKE PLACE,BRONX,NY,104520000,10452
27-29,WEST 181ST STREET,BRONX,NY,104530000,10453
1652,POPHAM AVENUE,BRONX,NY,104530000,10453
945,EAST 174TH STREET,BRONX,NY,104600000,10460
384,EAST 194TH STREET,BRONX,NY,104580000,10458
685,E. 183RD ST,BRONX,NY,104580000,10458
2727,DECATUR AVENUE,BRONX,NY,104580000,10458
384,EAST 14TH STREET,BRONX,NY,104580000,10458
685,E. 183RD ST,BRONX,NY,104580000,10458
2538,VALENTINE AVENUE,BRONX,NY,104580000,10458
2970,BAINBRIDGE AVENUE,BRONX,NY,104580000,10458
287,EAST 162ND STREET,BRONX,NY,104510000,10451
2123 -,25 TIEBOUT AVENUE,BRONX,NY,104570000,10457
655,EAST 233RD STREET,BRONX,NY,104660000,10466
655,EAST 233RD STREET,BRONX,NY,104660000,10466
2437,VALENTINE AVENUE,BRONX,NY,104580000,10458
2835,BAINBRIDGE AVENUE,BRONX,NY,104580000,10458
3451,GILES PLACE,BRONX,NY,104630000,10463
2558,CRESTON AVENUE,BRONX,NY,104680000,10468
2875,BAINBRIDGE AVENUE,BRONX,NY,104580000,10458
2835,BAINBRIDGE AVENUE,BRONX,NY,104580000,10458
2326,GRAND AVENUE,BRONX,NY,104680000,10468
3235,GRAND CONCOURSE,BRONX,NY,104680000,10468
2875,BAINBRIDGE AVENUE,BRONX,NY,104580000,10458
3322,DECATUR AVENUE,BRONX,NY,104670000,10467
2170,UNIVERSITY AVENUE AKA,BRONX,NY,104530000,10453
3322,DECATUR AVENUE,BRONX,NY,104670000,10467
2210,UNIVERSITY AVE,BRONX,NY,104530000,10453
2240,UNIVERSITY AVENUE,BRONX,NY,104530000,10453
1080,WHEELER AVENUE AKA,BRONX,NY,104720000,10472
788,FOX STREET,BRONX,NY,104550000,10455
3574,DEKALB AVENUE,BRONX,NY,104670000,10467
788,FOX STREET,BRONX,NY,104550000,10455
2070-,2085 MORRIS AVENUE,BRONX,NY,104530000,10453
3605,SEDGWICK AVENUE AKA,BRONX,NY,104630000,10463
850,LONGWOOD AVENUE,BRONX,NY,104590000,10459
1685,BANYER PLACE,BRONX,NY,104730000,10473
3155,ROCHAMBEAU AVENUE,BRONX,NY,104670000,10467
3155,ROCHAMBEAU AVENUE,BRONX,NY,104670000,10467
955,CROES AVENUE,BRONX,NY,104730000,10473
955,CROES AVENUE,BRONX,NY,104730000,10473
3410,KINGSBRIDGE AVENUE,BRONX,NY,104630000,10463
2075,HAVILAND AVENUE,BRONX,NY,104720000,10472
3410,KINGSBRIDGE AVENUE,BRONX,NY,104630000,10463
2800,HEATH AVENUE,BRONX,NY,104630000,10463
2800,HEATH AVENUE,BRONX,NY,104630000,10463
920,WESTCHESTER AVENUE,BRONX,NY,104590000,10459
2800,HEATH AVENUE,BRONX,NY,104630000,10463
2800,HEATH AVENUE,BRONX,NY,104630000,10463
